date,hy,kpj,zgj,zdj,spj,zd,zdf,jqpjj,cjl,url
2021-01-19,Au99.99,385.00,386.00,384.00,384.97,0.37,0.10%,384.95,"16,524.22",https://www.sge.com.cn/sjzx/mrhqsj/10000589
2021-01-20,Au99.99,385.48,386.88,383.20,386.76,1.79,0.47%,385.91,"11,809.32",https://www.sge.com.cn/sjzx/mrhqsj/10000592
2021-01-21,Au99.99,386.00,390.00,383.03,389.46,2.70,0.70%,389.19,"14,667.14",https://www.sge.com.cn/sjzx/mrhqsj/10000597
2021-01-22,Au99.99,389.60,389.60,387.25,388.09,-1.37,-0.35%,388.19,"14,552.24",https://www.sge.com.cn/sjzx/mrhqsj/10000603
2021-01-25,Au99.99,381.09,388.90,381.09,386.00,-2.09,-0.54%,387.21,"11,911.86",https://www.sge.com.cn/sjzx/mrhqsj/10000628
2021-01-26,Au99.99,386.00,390.50,386.00,387.45,1.45,0.38%,387.45,"17,795.92",https://www.sge.com.cn/sjzx/mrhqsj/10000635
2021-01-27,Au99.99,386.51,387.48,383.80,385.39,-2.06,-0.53%,385.15,"11,948.90",https://www.sge.com.cn/sjzx/mrhqsj/10000641
2021-01-28,Au99.99,384.00,386.00,382.22,382.23,-3.16,-0.82%,383.67,"15,404.76",https://www.sge.com.cn/sjzx/mrhqsj/10000645
2021-01-29,Au99.99,384.00,386.92,382.65,384.50,2.27,0.59%,384.06,"12,756.22",https://www.sge.com.cn/sjzx/mrhqsj/10000656
2021-02-01,Au99.99,385.45,389.45,384.01,388.47,3.97,1.03%,387.10,"28,166.64",https://www.sge.com.cn/sjzx/mrhqsj/10000666
2021-02-02,Au99.99,389.00,389.90,384.70,384.83,-3.64,-0.94%,387.52,"17,046.80",https://www.sge.com.cn/sjzx/mrhqsj/10000673
2021-02-03,Au99.99,384.01,386.20,381.28,382.36,-2.47,-0.64%,382.78,"16,830.26",https://www.sge.com.cn/sjzx/mrhqsj/10000684
2021-02-04,Au99.99,382.00,383.69,377.30,379.50,-2.86,-0.75%,379.38,"11,992.38",https://www.sge.com.cn/sjzx/mrhqsj/10000693
2021-02-05,Au99.99,379.59,379.59,373.21,376.23,-3.27,-0.86%,375.25,"11,774.38",https://www.sge.com.cn/sjzx/mrhqsj/10000701
2021-02-08,Au99.99,378.00,378.79,374.61,378.59,2.36,0.63%,377.95,"13,031.76",https://www.sge.com.cn/sjzx/mrhqsj/10000707
2021-02-09,Au99.99,372.00,383.19,372.00,382.74,4.15,1.10%,382.28,"14,575.26",https://www.sge.com.cn/sjzx/mrhqsj/10000710
2021-02-10,Au99.99,384.00,384.00,380.81,383.00,0.26,0.07%,382.43,"4,951.32",https://www.sge.com.cn/sjzx/mrhqsj/10000718
2021-02-18,Au99.99,377.01,377.01,370.50,372.06,-10.94,-2.86%,371.31,"13,998.88",https://www.sge.com.cn/sjzx/mrhqsj/10000728
2021-02-19,Au99.99,373.87,373.90,368.50,370.67,-1.39,-0.37%,369.79,"15,679.52",https://www.sge.com.cn/sjzx/mrhqsj/10000733
2021-02-22,Au99.99,369.80,375.49,369.53,374.50,3.83,1.03%,373.64,"15,080.96",https://www.sge.com.cn/sjzx/mrhqsj/10000739
2021-02-23,Au99.99,375.00,379.12,375.00,377.99,3.49,0.93%,378.42,"16,664.42",https://www.sge.com.cn/sjzx/mrhqsj/10000745
2021-02-24,Au99.99,378.99,378.99,375.80,377.28,-0.71,-0.19%,377.55,"17,984.14",https://www.sge.com.cn/sjzx/mrhqsj/10000751
2021-02-25,Au99.99,377.28,377.60,372.58,373.04,-4.24,-1.12%,374.59,"11,858.18",https://www.sge.com.cn/sjzx/mrhqsj/10000758
2021-02-26,Au99.99,372.00,374.40,367.10,368.26,-4.78,-1.28%,369.57,"14,172.30",https://www.sge.com.cn/sjzx/mrhqsj/10000763
2021-03-01,Au99.99,368.26,370.00,360.00,367.37,-0.89,-0.24%,365.55,"21,695.14",https://www.sge.com.cn/sjzx/mrhqsj/10000771
2021-03-02,Au99.99,366.00,366.00,357.50,360.42,-6.95,-1.89%,359.18,"22,509.16",https://www.sge.com.cn/sjzx/mrhqsj/10000777
2021-03-03,Au99.99,362.79,363.00,360.00,362.08,1.66,0.46%,361.97,"10,442.64",https://www.sge.com.cn/sjzx/mrhqsj/10000784
2021-03-04,Au99.99,362.96,362.96,356.12,359.00,-3.08,-0.85%,358.35,"15,636.34",https://www.sge.com.cn/sjzx/mrhqsj/10000790
2021-03-05,Au99.99,358.50,359.69,353.43,355.70,-3.30,-0.92%,354.55,"11,647.78",https://www.sge.com.cn/sjzx/mrhqsj/10000797
2021-03-08,Au99.99,356.00,360.00,354.80,358.95,3.25,0.91%,359.40,"11,976.94",https://www.sge.com.cn/sjzx/mrhqsj/10000804
2021-03-09,Au99.99,353.06,357.85,353.06,357.75,-1.20,-0.33%,356.45,"11,012.56",https://www.sge.com.cn/sjzx/mrhqsj/10000810
2021-03-10,Au99.99,357.75,362.33,357.75,361.07,3.32,0.93%,361.18,"14,607.88",https://www.sge.com.cn/sjzx/mrhqsj/10000817
2021-03-11,Au99.99,360.00,365.20,360.00,364.91,3.84,1.06%,364.26,"17,163.88",https://www.sge.com.cn/sjzx/mrhqsj/10000822
2021-03-12,Au99.99,363.41,364.50,359.50,359.62,-5.29,-1.45%,360.91,"15,267.62",https://www.sge.com.cn/sjzx/mrhqsj/10000830
2021-03-15,Au99.99,365.44,365.44,358.34,362.88,3.26,0.91%,363.39,"26,658.22",https://www.sge.com.cn/sjzx/mrhqsj/10000850
2021-03-16,Au99.99,364.29,364.80,363.00,363.26,0.38,0.10%,364.05,"27,626.12",https://www.sge.com.cn/sjzx/mrhqsj/10000858
2021-03-17,Au99.99,364.89,365.68,363.50,364.70,1.44,0.40%,364.62,"13,991.22",https://www.sge.com.cn/sjzx/mrhqsj/10000865
2021-03-18,Au99.99,363.00,368.33,362.70,366.79,2.09,0.57%,367.59,"13,277.58",https://www.sge.com.cn/sjzx/mrhqsj/10000871
2021-03-19,Au99.99,364.51,367.00,362.02,366.64,-0.15,-0.04%,365.12,"14,218.10",https://www.sge.com.cn/sjzx/mrhqsj/10000876
2021-03-22,Au99.99,365.65,367.65,364.00,364.40,-2.24,-0.61%,365.34,"11,432.50",https://www.sge.com.cn/sjzx/mrhqsj/10000882
2021-03-23,Au99.99,364.31,366.26,364.00,366.20,1.80,0.49%,365.37,"17,541.12",https://www.sge.com.cn/sjzx/mrhqsj/10000887
2021-03-24,Au99.99,366.00,366.45,363.80,364.59,-1.61,-0.44%,365.04,"15,680.64",https://www.sge.com.cn/sjzx/mrhqsj/10000896
2021-03-25,Au99.99,365.00,367.30,364.05,365.68,1.09,0.30%,366.19,"26,144.68",https://www.sge.com.cn/sjzx/mrhqsj/10000903
2021-03-26,Au99.99,365.02,368.70,364.21,365.10,-0.58,-0.16%,365.16,"16,313.96",https://www.sge.com.cn/sjzx/mrhqsj/10000917
2021-03-29,Au99.99,365.00,366.60,364.60,365.40,0.30,0.08%,365.55,"16,770.16",https://www.sge.com.cn/sjzx/mrhqsj/10000926
2021-03-30,Au99.99,366.45,366.45,360.00,360.66,-4.74,-1.30%,361.99,"13,573.96",https://www.sge.com.cn/sjzx/mrhqsj/10000939
2021-03-31,Au99.99,358.50,359.00,355.30,356.79,-3.87,-1.07%,356.33,"8,967.82",https://www.sge.com.cn/sjzx/mrhqsj/10000945
2021-04-01,Au99.99,356.50,364.56,356.00,364.49,7.70,2.16%,363.06,"21,297.84",https://www.sge.com.cn/sjzx/mrhqsj/10000950
2021-04-02,Au99.99,364.10,368.89,363.22,368.04,3.55,0.97%,368.14,"8,964.02",https://www.sge.com.cn/sjzx/mrhqsj/10000955
2021-04-06,Au99.99,368.50,368.50,365.80,366.39,-1.65,-0.45%,367.35,"11,710.88",https://www.sge.com.cn/sjzx/mrhqsj/10000969
2021-04-07,Au99.99,367.70,368.59,366.90,368.14,1.75,0.48%,367.60,"9,009.70",https://www.sge.com.cn/sjzx/mrhqsj/10000972
2021-04-08,Au99.99,366.03,369.49,366.03,369.20,1.06,0.29%,368.06,"13,052.90",https://www.sge.com.cn/sjzx/mrhqsj/10000978
2021-04-09,Au99.99,370.00,372.30,369.66,370.15,0.95,0.26%,371.11,"14,020.80",https://www.sge.com.cn/sjzx/mrhqsj/10000989
2021-04-12,Au99.99,370.98,370.98,367.30,368.62,-1.53,-0.41%,368.28,"9,703.86",https://www.sge.com.cn/sjzx/mrhqsj/10000993
2021-04-13,Au99.99,368.70,368.70,364.95,365.59,-3.03,-0.82%,366.00,"12,134.92",https://www.sge.com.cn/sjzx/mrhqsj/10001000
2021-04-14,Au99.99,365.90,369.50,365.80,368.60,3.01,0.82%,368.58,"11,552.82",https://www.sge.com.cn/sjzx/mrhqsj/10001007
2021-04-15,Au99.99,368.31,368.75,366.00,368.52,-0.08,-0.02%,367.69,"15,655.82",https://www.sge.com.cn/sjzx/mrhqsj/10001011
2021-04-16,Au99.99,368.95,373.00,368.12,371.80,3.28,0.89%,371.78,"14,564.10",https://www.sge.com.cn/sjzx/mrhqsj/10001021
2021-04-19,Au99.99,373.50,375.95,373.33,374.70,2.90,0.78%,374.81,"13,764.10",https://www.sge.com.cn/sjzx/mrhqsj/10001032
2021-04-20,Au99.99,374.61,374.62,370.50,371.44,-3.26,-0.87%,371.42,"15,069.06",https://www.sge.com.cn/sjzx/mrhqsj/10001049
2021-04-21,Au99.99,372.39,375.08,371.00,374.65,3.21,0.86%,374.29,"11,051.80",https://www.sge.com.cn/sjzx/mrhqsj/10001061
2021-04-22,Au99.99,374.60,376.79,372.09,375.20,0.55,0.15%,375.64,"15,664.58",https://www.sge.com.cn/sjzx/mrhqsj/10001068
2021-04-23,Au99.99,375.50,375.50,373.25,373.81,-1.39,-0.37%,374.66,"14,661.62",https://www.sge.com.cn/sjzx/mrhqsj/10001077
2021-04-26,Au99.99,376.10,376.10,371.50,372.83,-0.98,-0.26%,373.10,"14,248.08",https://www.sge.com.cn/sjzx/mrhqsj/10001086
2021-04-27,Au99.99,372.20,373.50,371.40,372.97,0.14,0.04%,372.80,"11,792.28",https://www.sge.com.cn/sjzx/mrhqsj/10001091
2021-04-28,Au99.99,372.60,374.20,370.00,370.00,-2.97,-0.80%,370.98,"15,313.20",https://www.sge.com.cn/sjzx/mrhqsj/10001098
2021-04-29,Au99.99,370.50,374.40,370.00,372.44,2.44,0.66%,373.30,"26,256.84",https://www.sge.com.cn/sjzx/mrhqsj/10001108
2021-04-30,Au99.99,372.30,372.39,368.00,370.97,-1.47,-0.39%,369.58,"7,850.42",https://www.sge.com.cn/sjzx/mrhqsj/10001120
2021-05-06,Au99.99,373.00,375.80,373.00,375.35,4.38,1.18%,374.72,"18,367.40",https://www.sge.com.cn/sjzx/mrhqsj/10001128
2021-05-07,Au99.99,375.00,379.95,374.61,379.82,4.47,1.19%,379.21,"13,415.60",https://www.sge.com.cn/sjzx/mrhqsj/10001136
2021-05-10,Au99.99,379.00,382.60,378.51,380.70,0.88,0.23%,380.93,"9,850.02",https://www.sge.com.cn/sjzx/mrhqsj/10001142
2021-05-11,Au99.99,380.21,382.08,380.10,380.70,0.00,0.00%,381.01,"11,050.48",https://www.sge.com.cn/sjzx/mrhqsj/10001149
2021-05-12,Au99.99,381.81,381.98,377.52,381.29,0.59,0.16%,380.30,"10,845.70",https://www.sge.com.cn/sjzx/mrhqsj/10001155
2021-05-13,Au99.99,380.90,383.00,378.82,379.41,-1.88,-0.49%,379.56,"10,946.40",https://www.sge.com.cn/sjzx/mrhqsj/10001160
2021-05-14,Au99.99,378.01,381.80,378.01,381.13,1.72,0.45%,380.00,"9,756.30",https://www.sge.com.cn/sjzx/mrhqsj/10001165
2021-05-17,Au99.99,380.00,386.50,380.00,385.57,4.44,1.17%,385.59,"11,865.10",https://www.sge.com.cn/sjzx/mrhqsj/10001173
2021-05-18,Au99.99,384.95,389.80,384.50,388.20,2.63,0.68%,388.70,"12,519.32",https://www.sge.com.cn/sjzx/mrhqsj/10001184
2021-05-19,Au99.99,389.99,389.99,386.51,388.83,0.63,0.16%,388.15,"10,470.20",https://www.sge.com.cn/sjzx/mrhqsj/10001190
2021-05-20,Au99.99,387.00,392.20,386.00,389.14,0.31,0.08%,389.64,"9,798.92",https://www.sge.com.cn/sjzx/mrhqsj/10001199
2021-05-21,Au99.99,389.50,391.30,388.36,389.40,0.26,0.07%,389.40,"10,752.54",https://www.sge.com.cn/sjzx/mrhqsj/10001209
2021-05-24,Au99.99,390.00,392.50,388.02,390.80,1.40,0.36%,391.54,"9,245.18",https://www.sge.com.cn/sjzx/mrhqsj/10001228
2021-05-25,Au99.99,390.00,391.29,387.55,389.68,-1.12,-0.29%,388.66,"13,810.66",https://www.sge.com.cn/sjzx/mrhqsj/10001233
2021-05-26,Au99.99,389.20,394.60,389.00,393.20,3.52,0.90%,393.47,"12,617.90",https://www.sge.com.cn/sjzx/mrhqsj/10001237
2021-05-27,Au99.99,393.99,394.29,390.01,390.50,-2.70,-0.69%,391.06,"9,735.10",https://www.sge.com.cn/sjzx/mrhqsj/10001244
2021-05-28,Au99.99,390.50,391.00,388.25,388.82,-1.68,-0.43%,389.51,"10,559.00",https://www.sge.com.cn/sjzx/mrhqsj/10001254
2021-05-31,Au99.99,386.30,392.20,386.20,391.10,2.28,0.59%,391.67,"7,786.24",https://www.sge.com.cn/sjzx/mrhqsj/10001274
2021-06-01,Au99.99,391.00,393.80,391.00,393.50,2.40,0.61%,392.90,"16,291.40",https://www.sge.com.cn/sjzx/mrhqsj/10001278
2021-06-02,Au99.99,391.90,393.50,343.00,387.97,-5.53,-1.41%,389.26,"14,612.22",https://www.sge.com.cn/sjzx/mrhqsj/10001285
2021-06-03,Au99.99,388.00,389.60,384.90,385.44,-2.53,-0.65%,387.60,"10,076.40",https://www.sge.com.cn/sjzx/mrhqsj/10001290
2021-06-04,Au99.99,382.10,385.00,374.99,382.51,-2.93,-0.76%,378.66,"11,708.46",https://www.sge.com.cn/sjzx/mrhqsj/10001299
2021-06-07,Au99.99,381.70,384.80,381.00,384.29,1.78,0.47%,384.02,"8,900.98",https://www.sge.com.cn/sjzx/mrhqsj/10001306
2021-06-08,Au99.99,384.30,388.10,384.30,385.30,1.01,0.26%,386.53,"17,257.40",https://www.sge.com.cn/sjzx/mrhqsj/10001327
2021-06-09,Au99.99,386.60,387.00,384.03,386.00,0.70,0.18%,385.85,"8,792.92",https://www.sge.com.cn/sjzx/mrhqsj/10001337
2021-06-10,Au99.99,386.88,386.88,383.90,384.73,-1.27,-0.33%,384.70,"14,290.20",https://www.sge.com.cn/sjzx/mrhqsj/10001342
2021-06-11,Au99.99,383.20,388.40,382.01,388.01,3.28,0.85%,387.80,"11,587.52",https://www.sge.com.cn/sjzx/mrhqsj/10001351
2021-06-15,Au99.99,383.20,383.20,379.00,381.99,-6.02,-1.55%,380.79,"18,470.42",https://www.sge.com.cn/sjzx/mrhqsj/10001356
2021-06-16,Au99.99,381.95,381.98,379.00,381.09,-0.90,-0.24%,380.43,"11,400.44",https://www.sge.com.cn/sjzx/mrhqsj/10001362
2021-06-17,Au99.99,378.39,381.65,373.60,374.00,-7.09,-1.86%,375.25,"17,830.58",https://www.sge.com.cn/sjzx/mrhqsj/10001369
2021-06-18,Au99.99,371.70,373.80,368.80,371.00,-3.00,-0.80%,370.46,"18,950.46",https://www.sge.com.cn/sjzx/mrhqsj/10001376
2021-06-21,Au99.99,373.00,373.00,368.30,370.58,-0.42,-0.11%,369.57,"16,572.12",https://www.sge.com.cn/sjzx/mrhqsj/10001381
2021-06-22,Au99.99,370.95,372.80,370.11,371.56,0.98,0.26%,371.78,"19,179.52",https://www.sge.com.cn/sjzx/mrhqsj/10001389
2021-06-23,Au99.99,371.99,372.50,370.15,371.93,0.37,0.10%,372.06,"12,154.28",https://www.sge.com.cn/sjzx/mrhqsj/10001397
2021-06-24,Au99.99,372.55,374.30,370.35,370.35,-1.58,-0.42%,370.98,"14,315.64",https://www.sge.com.cn/sjzx/mrhqsj/10001402
2021-06-25,Au99.99,371.98,372.10,369.50,370.74,0.39,0.11%,370.46,"12,263.70",https://www.sge.com.cn/sjzx/mrhqsj/10001409
2021-06-28,Au99.99,371.40,371.79,368.80,371.16,0.42,0.11%,370.41,"18,605.72",https://www.sge.com.cn/sjzx/mrhqsj/10001418
2021-06-29,Au99.99,369.30,371.10,369.21,369.29,-1.87,-0.50%,369.69,"15,886.56",https://www.sge.com.cn/sjzx/mrhqsj/10001424
2021-06-30,Au99.99,369.00,369.50,365.60,365.82,-3.47,-0.94%,366.55,"7,829.18",https://www.sge.com.cn/sjzx/mrhqsj/10001429
2021-07-01,Au99.99,366.00,371.00,365.80,370.26,4.44,1.21%,369.88,"15,753.38",https://www.sge.com.cn/sjzx/mrhqsj/10001438
2021-07-02,Au99.99,369.01,371.65,369.01,371.09,0.83,0.22%,371.23,"9,468.74",https://www.sge.com.cn/sjzx/mrhqsj/10001444
2021-07-05,Au99.99,372.00,374.12,370.00,372.50,1.41,0.38%,372.38,"6,878.40",https://www.sge.com.cn/sjzx/mrhqsj/10001452
2021-07-06,Au99.99,372.60,376.00,371.50,375.99,3.49,0.94%,374.61,"9,780.26",https://www.sge.com.cn/sjzx/mrhqsj/10001457
2021-07-07,Au99.99,376.00,377.39,374.02,375.39,-0.60,-0.16%,375.32,"9,797.86",https://www.sge.com.cn/sjzx/mrhqsj/10001465
2021-07-08,Au99.99,375.80,376.89,374.75,376.00,0.61,0.16%,375.15,"10,151.16",https://www.sge.com.cn/sjzx/mrhqsj/10001469
2021-07-09,Au99.99,376.99,378.30,374.50,376.69,0.69,0.18%,376.54,"9,123.44",https://www.sge.com.cn/sjzx/mrhqsj/10001478
2021-07-12,Au99.99,373.68,377.60,373.68,375.62,-1.07,-0.28%,376.20,"12,114.26",https://www.sge.com.cn/sjzx/mrhqsj/10001484
2021-07-13,Au99.99,375.18,377.20,374.00,376.87,1.25,0.33%,376.86,"8,832.32",https://www.sge.com.cn/sjzx/mrhqsj/10001496
2021-07-14,Au99.99,377.25,378.20,375.50,377.71,0.84,0.22%,377.75,"9,813.56",https://www.sge.com.cn/sjzx/mrhqsj/10001504
2021-07-15,Au99.99,378.65,381.00,378.00,380.50,2.79,0.74%,380.10,"10,969.88",https://www.sge.com.cn/sjzx/mrhqsj/10001512
2021-07-16,Au99.99,380.93,381.10,378.80,379.24,-1.26,-0.33%,380.11,"7,183.70",https://www.sge.com.cn/sjzx/mrhqsj/10001520
2021-07-19,Au99.99,379.06,380.24,376.26,376.50,-2.74,-0.72%,377.86,"9,824.12",https://www.sge.com.cn/sjzx/mrhqsj/10001529
2021-07-20,Au99.99,376.00,379.53,375.30,378.48,1.98,0.53%,379.13,"7,267.26",https://www.sge.com.cn/sjzx/mrhqsj/10001535
2021-07-21,Au99.99,380.10,380.30,376.10,377.03,-1.45,-0.38%,376.99,"7,824.20",https://www.sge.com.cn/sjzx/mrhqsj/10001540
2021-07-22,Au99.99,375.01,376.40,374.24,375.01,-2.02,-0.54%,374.82,"12,632.56",https://www.sge.com.cn/sjzx/mrhqsj/10001550
2021-07-23,Au99.99,376.00,376.50,373.90,376.37,1.36,0.36%,375.96,"7,262.34",https://www.sge.com.cn/sjzx/mrhqsj/10001554
2021-07-26,Au99.99,375.10,377.70,375.00,377.68,1.31,0.35%,377.11,"10,451.44",https://www.sge.com.cn/sjzx/mrhqsj/10001559
2021-07-27,Au99.99,379.49,379.50,374.11,376.49,-1.19,-0.32%,374.79,"8,478.82",https://www.sge.com.cn/sjzx/mrhqsj/10001566
2021-07-28,Au99.99,375.70,378.70,375.50,377.94,1.45,0.39%,377.97,"13,796.50",https://www.sge.com.cn/sjzx/mrhqsj/10001573
2021-07-29,Au99.99,376.94,379.65,376.00,378.78,0.84,0.22%,379.00,"9,128.86",https://www.sge.com.cn/sjzx/mrhqsj/10001581
2021-07-30,Au99.99,380.50,381.00,378.80,380.90,2.12,0.56%,380.29,"8,065.30",https://www.sge.com.cn/sjzx/mrhqsj/10001589
2021-08-02,Au99.99,380.01,380.90,376.25,376.25,-4.65,-1.22%,377.17,"17,444.10",https://www.sge.com.cn/sjzx/mrhqsj/10001601
2021-08-03,Au99.99,377.16,377.58,376.00,376.91,0.66,0.18%,376.94,"9,140.28",https://www.sge.com.cn/sjzx/mrhqsj/10001606
2021-08-04,Au99.99,376.42,377.65,376.40,377.46,0.55,0.15%,377.32,"7,616.40",https://www.sge.com.cn/sjzx/mrhqsj/10001614
2021-08-05,Au99.99,377.58,380.40,376.40,376.75,-0.71,-0.19%,377.18,"12,257.22",https://www.sge.com.cn/sjzx/mrhqsj/10001620
2021-08-06,Au99.99,388.50,388.50,371.00,374.73,-2.02,-0.54%,374.91,"9,579.60",https://www.sge.com.cn/sjzx/mrhqsj/10001632
2021-08-09,Au99.99,376.98,376.98,362.50,365.44,-9.29,-2.48%,364.37,"25,044.68",https://www.sge.com.cn/sjzx/mrhqsj/10001639
2021-08-10,Au99.99,365.44,365.50,362.00,363.50,-1.94,-0.53%,362.99,"20,336.46",https://www.sge.com.cn/sjzx/mrhqsj/10001645
2021-08-11,Au99.99,363.00,363.25,360.50,362.37,-1.13,-0.31%,362.34,"19,605.24",https://www.sge.com.cn/sjzx/mrhqsj/10001650
2021-08-12,Au99.99,363.98,366.99,363.08,366.80,4.43,1.22%,365.87,"10,869.68",https://www.sge.com.cn/sjzx/mrhqsj/10001657
2021-08-13,Au99.99,366.60,367.75,364.60,367.69,0.89,0.24%,366.94,"12,066.54",https://www.sge.com.cn/sjzx/mrhqsj/10001664
2021-08-16,Au99.99,367.00,372.00,367.00,371.14,3.45,0.94%,371.07,"16,067.96",https://www.sge.com.cn/sjzx/mrhqsj/10001686
2021-08-17,Au99.99,370.00,375.00,370.00,374.70,3.56,0.96%,373.46,"12,896.20",https://www.sge.com.cn/sjzx/mrhqsj/10001693
2021-08-18,Au99.99,366.00,375.00,366.00,374.20,-0.50,-0.13%,374.12,"12,101.78",https://www.sge.com.cn/sjzx/mrhqsj/10001699
2021-08-19,Au99.99,371.10,373.99,371.10,372.87,-1.33,-0.36%,372.76,"18,733.08",https://www.sge.com.cn/sjzx/mrhqsj/10001703
2021-08-20,Au99.99,373.50,374.99,372.50,374.39,1.52,0.41%,374.01,"10,286.80",https://www.sge.com.cn/sjzx/mrhqsj/10001709
2021-08-23,Au99.99,374.40,374.40,371.79,373.66,-0.73,-0.20%,373.54,"12,015.70",https://www.sge.com.cn/sjzx/mrhqsj/10001729
2021-08-24,Au99.99,373.79,377.00,373.79,376.44,2.78,0.74%,376.40,"11,870.70",https://www.sge.com.cn/sjzx/mrhqsj/10001733
2021-08-25,Au99.99,376.40,377.00,374.35,374.40,-2.04,-0.54%,374.80,"13,110.32",https://www.sge.com.cn/sjzx/mrhqsj/10001739
2021-08-26,Au99.99,375.00,375.50,372.80,373.27,-1.13,-0.30%,373.45,"7,769.38",https://www.sge.com.cn/sjzx/mrhqsj/10001747
2021-08-27,Au99.99,373.50,377.00,372.10,376.39,3.12,0.84%,375.92,"12,878.54",https://www.sge.com.cn/sjzx/mrhqsj/10001751
2021-08-30,Au99.99,376.00,379.78,374.00,377.50,1.11,0.29%,378.04,"12,646.66",https://www.sge.com.cn/sjzx/mrhqsj/10001767
2021-08-31,Au99.99,377.51,378.20,376.00,377.55,0.05,0.01%,377.73,"11,724.04",https://www.sge.com.cn/sjzx/mrhqsj/10001784
2021-09-01,Au99.99,379.98,379.98,375.20,377.38,-0.17,-0.05%,377.39,"19,675.76",https://www.sge.com.cn/sjzx/mrhqsj/10001791
2021-09-02,Au99.99,379.00,379.00,376.30,377.29,-0.09,-0.02%,377.35,"6,745.74",https://www.sge.com.cn/sjzx/mrhqsj/10001799
2021-09-03,Au99.99,376.80,377.60,375.63,376.95,-0.34,-0.09%,377.20,"15,562.90",https://www.sge.com.cn/sjzx/mrhqsj/10001805
2021-09-06,Au99.99,377.99,380.98,377.99,379.43,2.48,0.66%,379.85,"13,921.64",https://www.sge.com.cn/sjzx/mrhqsj/10001812
2021-09-07,Au99.99,380.49,380.49,377.79,378.50,-0.93,-0.25%,378.73,"14,458.42",https://www.sge.com.cn/sjzx/mrhqsj/10001817
2021-09-08,Au99.99,378.48,378.48,373.80,374.85,-3.65,-0.96%,374.80,"18,146.48",https://www.sge.com.cn/sjzx/mrhqsj/10001824
2021-09-09,Au99.99,375.98,375.98,371.60,373.17,-1.68,-0.45%,372.52,"8,476.96",https://www.sge.com.cn/sjzx/mrhqsj/10001829
2021-09-10,Au99.99,375.38,375.38,371.81,374.09,0.92,0.25%,373.77,"14,500.00",https://www.sge.com.cn/sjzx/mrhqsj/10001836
2021-09-13,Au99.99,374.80,374.80,371.80,372.95,-1.14,-0.30%,372.57,"16,904.86",https://www.sge.com.cn/sjzx/mrhqsj/10001841
2021-09-14,Au99.99,373.00,373.79,372.05,373.00,0.05,0.01%,372.97,"12,393.68",https://www.sge.com.cn/sjzx/mrhqsj/10001848
2021-09-15,Au99.99,373.00,375.50,371.40,374.10,1.10,0.29%,374.52,"12,418.86",https://www.sge.com.cn/sjzx/mrhqsj/10001856
2021-09-16,Au99.99,374.80,375.30,370.00,371.09,-3.01,-0.80%,372.13,"15,658.50",https://www.sge.com.cn/sjzx/mrhqsj/10001862
2021-09-17,Au99.99,370.00,370.00,364.20,367.73,-3.36,-0.91%,367.12,"22,148.20",https://www.sge.com.cn/sjzx/mrhqsj/10001874
2021-09-22,Au99.99,372.00,372.75,371.00,372.23,4.50,1.22%,372.01,"23,080.26",https://www.sge.com.cn/sjzx/mrhqsj/10001888
2021-09-23,Au99.99,372.00,372.00,368.05,368.54,-3.69,-0.99%,368.97,"25,633.68",https://www.sge.com.cn/sjzx/mrhqsj/10001893
2021-09-24,Au99.99,370.00,370.00,365.11,366.69,-1.85,-0.50%,366.18,"26,205.02",https://www.sge.com.cn/sjzx/mrhqsj/10001905
2021-09-27,Au99.99,366.50,368.11,364.30,367.74,1.05,0.29%,367.40,"29,233.36",https://www.sge.com.cn/sjzx/mrhqsj/10001909
2021-09-28,Au99.99,367.90,367.97,363.60,364.62,-3.12,-0.85%,365.70,"17,093.70",https://www.sge.com.cn/sjzx/mrhqsj/10001918
2021-09-29,Au99.99,364.20,364.39,362.00,363.64,-0.98,-0.27%,363.58,"29,464.94",https://www.sge.com.cn/sjzx/mrhqsj/10001925
2021-09-30,Au99.99,364.30,364.47,361.00,362.14,-1.50,-0.41%,362.77,"12,370.82",https://www.sge.com.cn/sjzx/mrhqsj/10001931
2021-10-08,Au99.99,367.19,367.43,365.90,365.90,3.76,1.04%,366.88,"27,957.60",https://www.sge.com.cn/sjzx/mrhqsj/10001948
2021-10-11,Au99.99,367.00,370.50,365.00,365.15,-0.75,-0.21%,366.40,"23,522.26",https://www.sge.com.cn/sjzx/mrhqsj/10001954
2021-10-12,Au99.99,367.00,367.79,276.99,367.37,2.22,0.61%,367.09,"13,870.72",https://www.sge.com.cn/sjzx/mrhqsj/10001964
2021-10-13,Au99.99,367.10,368.20,366.60,367.16,-0.21,-0.06%,367.12,"10,759.82",https://www.sge.com.cn/sjzx/mrhqsj/10001970
2021-10-14,Au99.99,369.50,372.49,366.40,371.99,4.83,1.32%,371.48,"16,141.40",https://www.sge.com.cn/sjzx/mrhqsj/10001979
2021-10-15,Au99.99,372.80,373.20,371.00,371.09,-0.90,-0.24%,372.18,"16,613.18",https://www.sge.com.cn/sjzx/mrhqsj/10001987
2021-10-18,Au99.99,367.09,370.49,366.01,366.36,-4.73,-1.27%,367.50,"19,611.42",https://www.sge.com.cn/sjzx/mrhqsj/10001994
2021-10-19,Au99.99,367.74,367.97,366.03,367.87,1.51,0.41%,367.32,"20,517.30",https://www.sge.com.cn/sjzx/mrhqsj/10002000
